Messzeit Spektrum (s):;300
Messzeitpunkt:;30.11.2020 09:38
;
Messzeit Nullspektrum (s):;300
Messzeitpunkt:;30.11.2020 08:55
;
Verstärkung:;7.097
Hochspannung:;870
;
Kalibrierfaktor:;0.46079
;
Offset:;2
;
;Spektrum
Kanal;Impulse
0;0
1;3
2;0
3;3
4;3
5;3
6;1
7;1
8;1
9;4
10;0
11;0
12;2
13;1
14;1
15;0
16;1
17;1
18;2
19;1
20;0
21;0
22;5
23;20
24;22
25;33
26;48
27;38
28;101
29;340
30;703
31;531
32;395
33;245
34;261
35;307
36;403
37;464
38;537
39;646
40;693
41;720
42;802
43;769
44;924
45;836
46;885
47;966
48;990
49;982
50;1086
51;1043
52;1085
53;1060
54;1092
55;1141
56;1204
57;1169
58;1156
59;1163
60;1215
61;1147
62;1155
63;1004
64;1123
65;1021
66;1038
67;963
68;858
69;831
70;878
71;856
72;916
73;858
74;814
75;774
76;819
77;802
78;814
79;800
80;826
81;868
82;816
83;851
84;833
85;913
86;934
87;949
88;979
89;946
90;1021
91;1059
92;1143
93;1107
94;1317
95;1270
96;1366
97;1296
98;1431
99;1522
100;1673
101;1648
102;1873
103;1872
104;1882
105;2026
106;2085
107;2283
108;2469
109;2441
110;2630
111;2721
112;2850
113;2884
114;3199
115;3073
116;3415
117;3541
118;3821
119;3867
120;3872
121;3885
122;4288
123;4067
124;4451
125;4146
126;4356
127;4234
128;4376
129;4386
130;4332
131;4224
132;4248
133;4037
134;4171
135;3932
136;4112
137;3818
138;3795
139;3611
140;3572
141;3290
142;3413
143;3129
144;3084
145;2808
146;2741
147;2612
148;2489
149;2368
150;2322
151;2167
152;2067
153;1993
154;1993
155;1770
156;1785
157;1688
158;1734
159;1584
160;1629
161;1469
162;1561
163;1359
164;1445
165;1324
166;1396
167;1265
168;1329
169;1283
170;1270
171;1275
172;1272
173;1217
174;1267
175;1227
176;1276
177;1208
178;1271
179;1209
180;1322
181;1248
182;1253
183;1235
184;1285
185;1178
186;1346
187;1316
188;1300
189;1297
190;1313
191;1312
192;1339
193;1299
194;1367
195;1292
196;1283
197;1295
198;1336
199;1304
200;1405
201;1278
202;1336
203;1386
204;1381
205;1341
206;1421
207;1329
208;1349
209;1356
210;1371
211;1341
212;1398
213;1407
214;1456
215;1434
216;1483
217;1439
218;1496
219;1433
220;1415
221;1467
222;1504
223;1516
224;1640
225;1452
226;1500
227;1673
228;1629
229;1562
230;1576
231;1716
232;1711
233;1712
234;1774
235;1849
236;1856
237;1827
238;1883
239;1781
240;1966
241;1777
242;2007
243;1915
244;2023
245;1997
246;2068
247;2115
248;2106
249;2039
250;2108
251;2207
252;2302
253;2133
254;2259
255;2245
256;2241
257;2216
258;2187
259;2141
260;2332
261;2220
262;2243
263;2215
264;2248
265;2206
266;2207
267;2219
268;2303
269;2140
270;2208
271;2102
272;2237
273;2211
274;2130
275;2198
276;2092
277;2039
278;2099
279;2158
280;2151
281;2020
282;2138
283;1991
284;1939
285;1962
286;2083
287;1963
288;2005
289;1675
290;1897
291;1943
292;1939
293;1797
294;1869
295;1824
296;1858
297;1691
298;1813
299;1768
300;1796
301;1703
302;1717
303;1648
304;1787
305;1660
306;1780
307;1621
308;1617
309;1634
310;1714
311;1604
312;1610
313;1613
314;1603
315;1616
316;1599
317;1574
318;1701
319;1514
320;1601
321;1549
322;1583
323;1510
324;1545
325;1550
326;1566
327;1548
328;1560
329;1605
330;1615
331;1521
332;1544
333;1548
334;1624
335;1518
336;1533
337;1555
338;1590
339;1578
340;1493
341;1568
342;1557
343;1544
344;1598
345;1506
346;1607
347;1567
348;1611
349;1548
350;1598
351;1548
352;1432
353;1588
354;1577
355;1535
356;1580
357;1498
358;1486
359;1545
360;1594
361;1553
362;1506
363;1545
364;1590
365;1541
366;1536
367;1594
368;1614
369;1513
370;1614
371;1465
372;1593
373;1499
374;1604
375;1563
376;1619
377;1513
378;1555
379;1603
380;1640
381;1521
382;1602
383;1592
384;1614
385;1518
386;1606
387;1593
388;1525
389;1471
390;1617
391;1573
392;1619
393;1543
394;1598
395;1539
396;1520
397;1526
398;1543
399;1522
400;1559
401;1462
402;1526
403;1546
404;1482
405;1478
406;1538
407;1518
408;1533
409;1433
410;1518
411;1495
412;1484
413;1492
414;1511
415;1483
416;1425
417;1496
418;1488
419;1464
420;1503
421;1442
422;1601
423;1494
424;1628
425;1542
426;1601
427;1538
428;1638
429;1608
430;1718
431;1607
432;1654
433;1592
434;1682
435;1611
436;1841
437;1699
438;1724
439;1746
440;1769
441;1740
442;1868
443;1896
444;1969
445;1859
446;1912
447;1895
448;1933
449;1824
450;2028
451;1960
452;1959
453;1911
454;2003
455;1945
456;2091
457;2014
458;2013
459;1982
460;2142
461;2025
462;2139
463;2095
464;2157
465;2104
466;2185
467;2054
468;2072
469;2086
470;2198
471;2091
472;2091
473;2091
474;2198
475;2033
476;1996
477;1993
478;2080
479;2048
480;1790
481;1954
482;2042
483;2031
484;2058
485;1982
486;1961
487;1986
488;1986
489;1957
490;1883
491;1871
492;1941
493;1714
494;1832
495;1813
496;1809
497;1804
498;1795
499;1718
500;1727
501;1664
502;1699
503;1642
504;1707
505;1682
506;1653
507;1623
508;1622
509;1631
510;1537
511;1553
512;1558
513;1571
514;1502
515;1503
516;1511
517;1449
518;1452
519;1444
520;1458
521;1429
522;1359
523;1391
524;1374
525;1341
526;1330
527;1289
528;1355
529;1352
530;1303
531;1265
532;1246
533;1233
534;1250
535;1200
536;1267
537;1170
538;1167
539;1185
540;1210
541;1179
542;1188
543;1149
544;1127
545;986
546;1128
547;1100
548;1061
549;1033
550;1078
551;1080
552;1120
553;1006
554;1066
555;1014
556;1103
557;1048
558;1039
559;1014
560;1061
561;936
562;1062
563;966
564;1004
565;987
566;962
567;1004
568;1000
569;995
570;980
571;998
572;974
573;965
574;959
575;961
576;1017
577;908
578;962
579;949
580;976
581;969
582;1021
583;939
584;1029
585;960
586;960
587;978
588;1040
589;913
590;1071
591;960
592;1009
593;979
594;1015
595;1051
596;975
597;1020
598;997
599;976
600;1040
601;988
602;1076
603;1027
604;1027
605;1000
606;1029
607;1006
608;920
609;1002
610;1017
611;1022
612;1020
613;1004
614;1060
615;1043
616;1062
617;1027
618;1014
619;1027
620;1081
621;1076
622;1045
623;1002
624;1055
625;1019
626;1047
627;1053
628;1031
629;1049
630;1034
631;1000
632;1071
633;1046
634;1024
635;1004
636;1085
637;1018
638;1026
639;967
640;930
641;970
642;994
643;979
644;1009
645;1012
646;1046
647;1071
648;989
649;1020
650;1026
651;962
652;988
653;901
654;986
655;916
656;1010
657;965
658;997
659;978
660;998
661;953
662;1003
663;957
664;966
665;958
666;924
667;967
668;880
669;940
670;970
671;982
672;891
673;939
674;1015
675;924
676;932
677;958
678;983
679;951
680;965
681;870
682;988
683;937
684;1013
685;879
686;952
687;971
688;981
689;960
690;967
691;947
692;991
693;960
694;974
695;972
696;926
697;970
698;961
699;906
700;947
701;902
702;961
703;951
704;943
705;933
706;951
707;963
708;915
709;926
710;954
711;903
712;959
713;918
714;944
715;891
716;956
717;860
718;953
719;899
720;935
721;925
722;939
723;921
724;853
725;891
726;888
727;892
728;906
729;865
730;927
731;902
732;833
733;864
734;912
735;910
736;728
737;859
738;900
739;851
740;939
741;853
742;815
743;829
744;826
745;835
746;816
747;824
748;797
749;836
750;843
751;774
752;857
753;781
754;765
755;812
756;828
757;835
758;779
759;806
760;817
761;827
762;756
763;809
764;781
765;747
766;780
767;761
768;817
769;736
770;734
771;779
772;755
773;728
774;784
775;713
776;750
777;722
778;746
779;755
780;829
781;749
782;751
783;714
784;777
785;725
786;725
787;726
788;794
789;762
790;676
791;684
792;788
793;723
794;752
795;732
796;727
797;703
798;768
799;725
800;661
801;690
802;807
803;732
804;722
805;740
806;753
807;754
808;757
809;778
810;786
811;766
812;738
813;771
814;816
815;696
816;762
817;713
818;704
819;725
820;818
821;739
822;761
823;707
824;841
825;735
826;759
827;742
828;796
829;731
830;819
831;804
832;755
833;740
834;819
835;782
836;756
837;749
838;812
839;744
840;777
841;742
842;769
843;719
844;772
845;718
846;742
847;756
848;826
849;772
850;786
851;796
852;749
853;740
854;800
855;776
856;803
857;793
858;780
859;762
860;751
861;777
862;763
863;665
864;795
865;802
866;783
867;767
868;780
869;795
870;828
871;760
872;798
873;770
874;803
875;726
876;788
877;761
878;726
879;734
880;790
881;768
882;808
883;763
884;793
885;724
886;783
887;754
888;755
889;711
890;783
891;737
892;783
893;776
894;772
895;688
896;798
897;765
898;750
899;735
900;748
901;706
902;747
903;737
904;745
905;742
906;748
907;668
908;753
909;754
910;780
911;727
912;746
913;707
914;724
915;772
916;713
917;717
918;697
919;694
920;749
921;693
922;709
923;619
924;710
925;748
926;700
927;647
928;729
929;700
930;697
931;684
932;756
933;714
934;715
935;615
936;676
937;718
938;670
939;631
940;656
941;639
942;669
943;644
944;688
945;658
946;668
947;616
948;645
949;623
950;609
951;590
952;623
953;622
954;660
955;582
956;617
957;608
958;607
959;620
960;607
961;617
962;623
963;560
964;596
965;564
966;564
967;569
968;594
969;553
970;544
971;540
972;565
973;562
974;601
975;538
976;556
977;570
978;537
979;549
980;554
981;509
982;550
983;533
984;554
985;489
986;545
987;492
988;488
989;530
990;558
991;523
992;430
993;541
994;503
995;473
996;504
997;433
998;514
999;486
1000;464
1001;454
1002;463
1003;474
1004;458
1005;434
1006;455
1007;466
1008;432
1009;492
1010;453
1011;446
1012;456
1013;406
1014;424
1015;431
1016;443
1017;435
1018;398
1019;426
1020;435
1021;414
1022;412
1023;437
1024;417
1025;397
1026;423
1027;421
1028;422
1029;347
1030;368
1031;404
1032;408
1033;354
1034;425
1035;389
1036;394
1037;394
1038;362
1039;401
1040;395
1041;353
1042;371
1043;392
1044;374
1045;388
1046;371
1047;394
1048;400
1049;352
1050;360
1051;348
1052;352
1053;368
1054;364
1055;351
1056;337
1057;337
1058;380
1059;354
1060;336
1061;368
1062;341
1063;332
1064;353
1065;350
1066;377
1067;369
1068;377
1069;333
1070;359
1071;341
1072;342
1073;339
1074;318
1075;361
1076;333
1077;323
1078;337
1079;327
1080;315
1081;324
1082;345
1083;343
1084;354
1085;293
1086;321
1087;321
1088;376
1089;287
1090;323
1091;288
1092;309
1093;327
1094;326
1095;338
1096;347
1097;307
1098;313
1099;326
1100;324
1101;326
1102;322
1103;313
1104;298
1105;327
1106;313
1107;306
1108;316
1109;301
1110;299
1111;294
1112;322
1113;305
1114;333
1115;327
1116;301
1117;274
1118;335
1119;301
1120;255
1121;310
1122;307
1123;267
1124;292
1125;323
1126;274
1127;272
1128;269
1129;276
1130;313
1131;306
1132;304
1133;280
1134;308
1135;281
1136;301
1137;274
1138;279
1139;271
1140;307
1141;299
1142;244
1143;271
1144;273
1145;300
1146;277
1147;272
1148;277
1149;274
1150;252
1151;280
1152;270
1153;286
1154;292
1155;270
1156;280
1157;243
1158;300
1159;287
1160;295
1161;262
1162;270
1163;271
1164;262
1165;256
1166;285
1167;289
1168;265
1169;277
1170;288
1171;274
1172;240
1173;249
1174;249
1175;232
1176;272
1177;228
1178;273
1179;242
1180;244
1181;249
1182;275
1183;240
1184;262
1185;245
1186;243
1187;249
1188;264
1189;273
1190;241
1191;275
1192;255
1193;224
1194;300
1195;253
1196;274
1197;240
1198;281
1199;242
1200;244
1201;241
1202;259
1203;254
1204;239
1205;249
1206;254
1207;247
1208;272
1209;247
1210;262
1211;249
1212;227
1213;228
1214;231
1215;226
1216;256
1217;271
1218;244
1219;231
1220;224
1221;239
1222;248
1223;225
1224;213
1225;203
1226;218
1227;224
1228;226
1229;226
1230;230
1231;209
1232;219
1233;252
1234;235
1235;222
1236;193
1237;196
1238;221
1239;212
1240;222
1241;224
