Messzeit Spektrum (s):;3600;
Messzeitpunkt:;26.01.2021 12:35;
;;
Messzeit Nullspektrum (s):;3600;
Messzeitpunkt:;26.01.2021 11:34;
;;
Verstärkung:;7.097;
Hochspannung:;870;
;;
Kalibrierfaktor:;0.46208;
;;
Offset:;3;
;;
;Spektrum;Nullspektrum
Kanal;Impulse;Impulse
179;264;46
180;319;44
181;287;51
182;282;62
183;279;48
184;296;46
185;286;39
186;270;49
187;302;50
188;307;30
189;277;41
190;313;53
191;278;47
192;296;60
193;286;39
194;261;44
195;262;47
196;299;43
197;299;38
198;286;60
199;311;39
200;279;44
201;270;41
202;284;45
203;290;40
204;318;37
205;320;38
206;316;46
207;328;44
208;271;53
209;313;37
210;300;45
211;277;32
212;272;61
213;284;39
214;267;51
215;285;39
216;307;52
217;268;36
218;295;57
219;302;37
220;305;55
221;323;48
222;321;51
223;326;48
224;328;53
225;289;47
226;297;48
227;303;33
228;331;46
229;344;36
230;323;41
231;341;35
232;358;42
233;361;40
234;349;46
235;336;52
236;351;34
237;382;39
238;340;46
239;372;44
240;393;52
241;366;53
242;410;45
243;362;49
244;375;62
245;394;41
246;411;45
247;412;49
248;460;45
249;402;42
250;416;47
251;429;38
252;455;48
253;392;61
254;433;56
255;445;48
256;438;42
257;417;38
258;413;49
259;432;59
260;407;38
261;419;48
262;428;37
263;473;49
264;439;50
265;456;46
266;486;49
267;464;60
268;463;51
269;453;58
270;418;49
271;372;44
272;428;49
273;455;42
274;449;52
275;428;47
276;469;48
277;441;40
278;406;46
279;429;56
280;405;54
281;409;54
282;396;57
283;362;56
284;432;54
285;392;46
286;405;52
287;398;43
288;386;39
289;355;56
290;387;42
291;420;53
292;364;58
293;357;44
294;391;55
295;360;48
296;378;48
297;382;56
298;359;51
299;361;50
300;407;51
301;375;57
302;365;57
303;374;49
304;386;45
305;355;49
306;391;61
307;344;64
308;360;66
309;377;53
310;361;53
311;341;42
312;369;62
313;331;51
314;354;46
315;357;54
316;355;49
317;331;40
318;351;48
319;337;39
320;349;59
321;353;42
322;338;59
323;334;46
324;347;68
325;342;50
326;335;47
327;314;51
328;342;42
329;336;41
330;371;60
331;324;47
332;373;56
333;324;44
334;353;62
335;326;50
336;336;55
337;330;43
338;353;56
339;352;46
340;343;58
341;344;47
342;330;55
343;339;45
344;351;67
345;361;59
346;359;48
347;334;56
348;335;54
349;369;64
350;327;50
351;358;50
352;362;47
353;328;47
354;330;55
355;348;55
356;381;47
357;375;55
358;375;51
359;369;53
360;357;38
361;360;40
362;345;43
363;345;60
364;368;53
365;384;50
366;360;44
367;352;46
368;332;46
369;378;55
370;379;55
371;340;40
372;381;53
373;355;53
374;371;48
375;368;42
376;390;44
377;392;64
378;367;56
379;363;52
380;412;42
381;324;53
382;349;52
383;388;58
384;342;56
385;359;50
386;347;63
387;346;55
388;384;53
389;374;55
390;385;55
391;328;35
392;387;50
393;339;56
394;317;67
395;360;41
396;372;50
397;372;66
398;332;50
399;338;55
400;334;43
401;376;65
402;343;52
403;354;53
404;369;58
405;393;49
406;340;55
407;366;37
408;333;49
409;333;58
410;350;62
411;345;49
412;361;56
413;347;49
414;378;46
415;323;52
416;328;36
417;337;53
418;355;54
419;371;56
420;401;48
421;336;58
422;322;54
423;356;39
424;313;53
425;350;50
426;370;52
427;330;35
428;356;40
429;354;48
430;348;57
431;360;52
432;383;51
433;327;43
434;359;43
435;350;49
436;372;53
437;341;59
438;378;47
439;397;47
440;348;44
441;363;44
442;385;49
443;371;49
444;395;63
445;366;66
446;364;55
447;384;44
448;391;52
449;390;56
450;407;49
451;362;66
452;383;56
453;369;57
454;386;53
455;356;46
456;364;50
457;402;40
458;431;51
459;402;49
460;435;45
461;407;35
462;447;43
463;453;54
464;420;60
465;407;58
466;391;44
467;419;61
468;395;46
469;361;50
470;458;50
471;388;58
472;433;59
473;387;64
474;408;43
475;374;42
476;388;57
477;441;45
478;403;54
479;390;46
480;374;48
481;397;38
482;395;57
483;400;69
484;400;37
485;364;58
486;374;56
487;373;52
488;422;63
489;385;62
490;383;58
491;384;51
492;382;42
493;354;63
494;380;46
495;375;42
496;402;44
497;392;53
498;397;51
499;345;58
500;410;46
501;367;35
502;337;58
503;343;49
504;379;53
505;338;36
506;342;57
507;302;55
508;325;57
509;349;55
510;369;48
511;325;49
512;325;30
513;332;53
514;303;35
515;292;58
516;327;48
517;325;51
518;317;65
519;297;39
520;334;40
521;323;57
522;318;42
523;309;47
524;297;42
525;267;46
526;283;56
527;293;48
528;282;43
529;290;46
530;316;47
531;274;60
532;289;41
533;309;41
534;293;55
535;277;45
536;250;55
537;277;41
538;265;47
539;270;56
540;258;54
541;259;57
542;258;47
543;271;48
544;261;48
545;235;46
546;253;51
547;274;51
548;253;41
549;249;40
550;264;38
551;246;45
552;251;34
553;245;41
554;236;55
555;217;52
556;254;45
557;215;51
558;248;43
559;202;55
560;252;45
561;246;44
562;230;50
563;237;47
564;228;43
565;230;55
566;223;44
567;228;49
568;213;60
569;226;38
570;240;58
571;223;43
572;254;61
573;206;44
574;266;51
575;240;46
576;237;51
577;270;39
578;225;46
579;231;29
580;220;61
581;220;50
582;233;53
583;220;47
584;205;41
585;215;43
586;236;56
587;229;42
588;263;46
589;222;38
590;230;48
591;227;53
592;221;67
593;226;46
594;245;45
595;254;42
596;235;47
597;237;53
598;246;60
599;236;53
600;247;47
601;237;46
602;263;37
603;244;42
604;234;41
605;246;43
606;235;46
607;246;54
608;238;37
609;238;40
610;247;41
611;245;41
612;230;42
613;257;52
614;244;45
615;255;47
616;226;39
617;240;36
618;258;35
619;261;42
620;279;54
621;243;43
622;259;41
623;254;48
624;250;34
625;243;30
626;252;37
627;223;42
628;256;42
629;251;45
630;281;29
631;236;43
632;227;50
633;254;38
634;261;46
635;268;39
636;246;45
637;264;39
638;232;43
639;248;33
640;251;43
641;227;45
642;251;39
643;232;46
644;245;48
645;247;37
646;234;43
647;222;46
648;251;40
649;232;50
650;247;45
651;250;47
652;257;40
653;233;50
654;244;46
655;239;36
656;246;35
657;211;42
658;259;41
659;244;63
660;259;38
661;202;41
662;232;40
663;241;48
664;230;43
665;256;36
666;244;40
667;227;43
668;225;40
669;240;37
670;205;42
671;241;39
672;191;44
673;208;42
674;251;45
675;241;50
676;224;38
677;238;37
678;233;37
679;225;39
680;213;48
681;224;45
682;201;44
683;214;52
684;242;44
685;243;31
686;231;37
687;227;39
688;214;29
689;202;41
690;216;41
691;225;33
692;224;51
693;221;25
694;231;45
695;210;44
696;221;54
697;223;39
698;228;44
699;223;38
700;245;51
701;225;44
702;234;38
703;223;37
704;239;60
705;206;34
706;215;53
707;249;49
708;204;45
709;216;41
710;227;44
711;232;33
712;244;51
713;192;31
714;230;50
715;216;46
716;235;33
717;220;33
718;227;50
719;210;47
720;231;36
721;217;44
722;209;48
723;219;36
724;215;48
725;225;37
726;220;41
727;233;36
728;213;39
729;225;35
730;252;48
731;247;56
732;225;52
733;215;43
734;249;29
735;239;32
736;230;38
737;239;33
738;247;47
739;255;28
740;269;36
741;249;40
742;258;30
743;212;33
744;259;58
745;259;40
746;274;59
747;261;36
748;234;38
749;262;35
750;276;45
751;253;37
752;255;41
753;291;37
754;265;48
755;244;48
756;301;51
757;256;39
758;306;48
759;294;45
760;297;38
761;270;42
762;267;40
763;274;45
764;305;36
765;288;39
766;279;46
767;296;39
768;303;50
769;282;47
770;289;34
771;312;54
772;310;53
773;312;38
774;316;54
775;266;34
776;323;46
777;278;36
778;345;40
779;313;44
780;348;41
781;327;37
782;325;39
783;295;42
784;334;45
785;317;38
786;355;37
787;348;38
788;340;43
789;334;42
790;316;46
791;319;30
792;356;39
793;327;48
794;341;48
795;338;39
796;348;32
797;360;49
798;369;46
799;334;39
800;304;34
801;363;48
802;374;36
803;336;43
804;353;45
805;347;41
806;393;37
807;338;42
808;316;41
809;313;49
810;333;37
811;347;35
812;338;37
813;363;32
814;342;40
815;334;44
816;325;48
817;355;48
818;344;37
819;300;43
820;375;52
821;358;36
822;325;41
823;314;30
824;360;43
825;354;43
826;385;38
827;348;46
828;319;35
829;328;37
830;348;35
831;305;31
832;340;44
833;335;35
834;321;41
835;326;36
836;308;22
837;281;40
838;308;29
839;303;34
840;316;34
841;276;36
842;313;45
843;307;41
844;306;37
845;294;34
846;274;38
847;323;31
848;258;42
849;267;43
850;293;38
851;277;26
852;263;47
853;291;44
854;282;46
855;258;30
856;273;42
857;275;38
858;288;35
859;253;36
860;250;37
861;245;50
862;248;51
863;228;28
864;241;36
865;239;38
866;216;44
867;248;44
868;247;44
869;220;34
870;242;36
871;217;36
872;233;45
873;223;37
874;228;48
875;232;42
876;219;35
877;201;36
878;221;27
879;239;26
880;214;45
881;193;34
882;226;37
883;198;37
884;222;32
885;193;26
886;191;48
887;224;35
888;223;42
889;188;27
890;219;41
891;218;45
892;210;40
893;223;39
894;222;33
895;183;45
896;178;25
897;198;26
898;202;32
899;182;33
900;166;46
901;156;35
902;203;32
903;164;30
904;191;42
905;183;36
906;182;50
907;157;40
908;194;41
909;178;38
910;186;39
911;161;34
912;163;39
913;163;36
914;186;39
915;161;32
916;166;29
917;196;34
918;165;41
919;166;38
920;190;52
921;163;52
922;162;40
923;168;32
924;168;39
925;160;34
926;198;33
927;138;36
928;172;41
929;175;44
930;173;47
931;156;37
932;163;35
933;177;38
934;152;36
935;181;36
936;160;39
937;137;40
938;161;39
939;123;35
940;165;43
941;171;42
942;135;48
943;149;43
944;141;36
945;150;31
946;142;35
947;147;35
948;160;38
949;140;45
950;171;44
951;166;33
952;156;40
953;150;33
954;136;37
955;145;32
956;138;45
957;140;37
958;137;32
959;123;36
960;153;33
961;139;37
962;139;43
963;129;43
964;144;33
965;114;32
966;150;32
967;119;20
968;133;32
969;155;37
970;148;34
971;157;44
972;165;34
973;134;34
974;128;34
975;149;44
976;128;29
977;147;38
978;145;33
979;127;37
980;129;39
981;121;39
982;120;35
983;121;43
984;161;36
985;125;50
986;129;40
987;112;37
988;119;46
989;103;35
990;105;30
991;118;36
992;137;32
993;110;28
994;119;43
995;129;41
996;120;43
997;119;35
998;125;29
999;128;35
1000;128;38
1001;112;42
1002;149;26
1003;109;41
1004;122;52
1005;133;33
1006;128;46
1007;122;33
1008;136;47
1009;110;40
1010;121;43
1011;121;50
1012;113;39
1013;113;30
1014;114;40
1015;114;32
1016;123;47
1017;126;34
1018;103;38
1019;106;42
1020;126;39
1021;97;45
1022;141;38
1023;112;33
1024;134;42
1025;105;40
1026;92;39
1027;112;33
1028;126;38
1029;110;32
1030;80;38
1031;105;34
1032;124;43
1033;127;39
1034;117;46
1035;112;46
1036;112;56
1037;96;28
1038;104;42
1039;84;33
1040;106;36
1041;95;29
1042;104;43
1043;126;37
1044;100;45
1045;82;50
1046;101;38
1047;93;39
1048;103;40
1049;104;41
1050;102;38
1051;95;34
1052;106;32
1053;98;31
1054;117;39
1055;102;39
1056;86;29
1057;83;28
1058;106;29
1059;90;43
1060;96;33
1061;96;29
1062;105;39
1063;120;32
1064;106;32
1065;106;36
1066;103;22
1067;111;39
1068;84;31
1069;92;30
1070;87;32
1071;95;37
1072;85;34
1073;89;38
1074;91;31
1075;95;31
1076;105;32
1077;95;32
1078;117;36
1079;110;47
1080;90;39
1081;94;33
1082;103;41
1083;119;33
1084;90;47
1085;88;40
1086;84;42
1087;97;36
1088;99;38
1089;92;30
1090;85;52
1091;87;32
1092;94;40
1093;99;52
1094;89;41
1095;84;42
1096;84;47
1097;111;35
1098;82;53
1099;82;46
1100;87;37
1101;94;41
1102;85;40
1103;113;31
1104;96;34
1105;79;47
1106;88;30
1107;92;50
1108;89;32
1109;88;39
1110;92;36
1111;90;41
1112;103;40
1113;79;39
1114;97;31
1115;94;38
1116;83;30
1117;105;42
1118;72;44
1119;102;34
1120;85;33
1121;94;39
1122;89;35
1123;83;34
1124;111;34
1125;94;34
1126;97;42
1127;85;28
1128;86;30
1129;86;42
1130;81;32
1131;90;38
1132;108;43
1133;87;45
1134;78;33
1135;71;37
1136;87;40
1137;74;37
1138;99;39
1139;86;33
1140;97;42
1141;95;35
1142;75;33
1143;78;30
1144;98;37
1145;101;36
1146;86;33
1147;80;41
1148;92;28
1149;74;33
1150;99;35
1151;96;30
1152;100;31
1153;98;41
1154;85;37
1155;78;37
1156;70;38
1157;75;40
1158;84;25
1159;96;36
1160;92;28
1161;90;40
1162;101;39
1163;95;37
1164;86;37
1165;73;43
1166;80;32
1167;80;42
1168;100;40
1169;69;30
1170;89;22
1171;98;54
1172;68;43
1173;85;36
1174;89;34
1175;71;34
1176;90;36
1177;100;33
1178;80;34
1179;98;22
1180;95;35
1181;77;33
1182;81;37
1183;82;42
1184;83;38
1185;83;39
1186;80;30
1187;78;37
1188;70;38
1189;82;31
1190;77;45
1191;86;38
1192;90;36
1193;84;34
1194;83;34
1195;69;38
1196;78;35
1197;69;41
1198;83;26
1199;60;39
1200;78;41
1201;70;38
1202;84;38
1203;78;41
1204;81;32
1205;61;40
1206;84;47
1207;78;38
1208;85;29
1209;82;38
1210;89;24
1211;92;39
1212;89;33
1213;76;32
1214;80;31
1215;58;36
1216;89;29
1217;68;36
1218;81;31
1219;94;46
1220;72;37
1221;90;41
1222;81;31
1223;72;44
1224;69;31
1225;67;30
1226;84;47
1227;79;34
1228;74;34
1229;64;44
1230;69;38
1231;87;46
1232;71;23
1233;70;37
1234;62;35
1235;65;34
1236;72;34
1237;58;29
1238;80;36
1239;71;35
1240;72;46
1241;68;36
1242;81;31
1243;82;40
1244;89;23
1245;80;37
1246;88;33
1247;62;33
1248;75;27
1249;68;42
1250;71;32
1251;79;30
1252;80;35
1253;84;43
1254;75;32
1255;70;35
1256;82;29
1257;65;35
1258;77;31
1259;66;34
1260;78;42
1261;76;27
1262;80;32
1263;78;37
1264;74;32
1265;67;43
1266;71;46
1267;75;35
1268;77;37
1269;60;38
1270;69;34
1271;65;35
1272;70;40
1273;70;44
1274;62;41
1275;83;36
1276;68;29
1277;56;32
1278;69;41
1279;72;32
1280;71;43
1281;63;40
1282;78;24
1283;72;28
1284;48;29
1285;60;40
1286;68;34
1287;62;29
1288;76;40
1289;78;33
1290;74;42
1291;54;33
1292;74;38
1293;79;29
1294;73;41
1295;74;32
1296;75;41
1297;55;29
1298;59;42
1299;84;31
1300;62;38
1301;76;26
1302;82;36
1303;97;31
1304;71;48
1305;62;35
1306;69;36
1307;69;36
1308;65;25
1309;87;36
1310;64;33
1311;72;36
1312;74;39
1313;66;40
1314;90;29
1315;75;42
1316;76;33
1317;56;26
1318;63;36
1319;72;32
1320;82;34
1321;72;40
1322;68;39
1323;60;48
1324;73;38
1325;64;24
1326;64;38
1327;77;43
1328;76;33
1329;77;28
1330;60;35
1331;84;41
1332;80;41
1333;95;45
1334;57;34
1335;88;36
1336;64;51
1337;73;23
1338;71;36
1339;60;27
1340;75;40
1341;54;33
1342;82;25
1343;74;35
1344;62;27
1345;77;28
1346;88;44
1347;72;40
1348;83;34
1349;58;33
1350;79;34
1351;73;31
1352;66;30
1353;58;31
1354;74;43
1355;71;39
1356;78;32
1357;76;50
1358;64;34
1359;77;27
1360;69;31
1361;65;27
1362;74;23
1363;61;40
1364;68;43
1365;77;34
1366;66;23
1367;71;33
1368;70;23
1369;69;20
1370;76;37
1371;78;23
1372;83;46
1373;71;39
1374;64;39
1375;55;28
1376;72;31
1377;72;25
1378;76;30
1379;74;34
1380;59;30
1381;63;35
1382;65;39
1383;69;27
1384;62;36
1385;69;43
1386;62;32
1387;70;29
1388;77;43
1389;48;32
1390;72;28
1391;64;46
1392;67;30
1393;56;33
1394;84;35
1395;62;38
1396;76;33
1397;70;33
1398;70;31
1399;79;35
1400;63;31
1401;61;31
1402;63;23
1403;66;35
1404;72;26
1405;45;21
1406;86;28
1407;66;33
1408;55;31
1409;80;42
1410;69;48
1411;73;21
1412;55;28
1413;60;32
1414;50;41
1415;60;33
1416;49;32
1417;57;35
1418;62;33
1419;52;40
1420;74;30
1421;66;29
1422;58;30
1423;53;30
1424;54;32
1425;57;38
1426;66;25
1427;74;28
1428;66;31
1429;47;36
1430;53;52
1431;57;31
1432;56;29
1433;69;37
1434;58;35
1435;62;37
1436;58;28
1437;56;34
1438;58;33
1439;65;38
1440;57;24
1441;44;35
1442;61;33
1443;70;47
1444;59;36
1445;62;32
1446;59;35
1447;51;37
1448;67;35
1449;68;36
1450;53;36
1451;52;37
1452;51;41
1453;51;35
1454;53;25
1455;52;30
1456;59;27
1457;57;27
1458;68;31
1459;56;38
1460;47;39
1461;70;28
1462;50;42
1463;55;19
1464;68;30
1465;74;23
1466;57;38
1467;69;41
1468;61;22
1469;48;26
1470;59;35
1471;62;35
1472;60;41
1473;58;37
1474;61;37
1475;61;27
1476;59;34
1477;60;37
1478;62;31
1479;54;36
1480;60;29
1481;49;32
1482;54;35
1483;62;37
1484;66;38
1485;39;32
1486;54;31
1487;42;31
1488;61;28
1489;67;32
1490;44;33
1491;44;29
1492;54;24
1493;50;38
1494;54;45
1495;48;35
1496;51;27
1497;40;25
1498;55;25
1499;59;29
1500;60;24
1501;58;34
1502;39;38
1503;54;39
1504;44;30
1505;50;35
1506;54;30
1507;46;37
1508;46;32
1509;57;36
1510;54;24
1511;48;27
1512;60;36
1513;50;39
1514;39;32
1515;54;25
1516;54;44
1517;45;22
1518;61;40
1519;46;36
1520;57;28
1521;40;26
1522;50;35
1523;48;26
1524;42;27
1525;40;27
1526;52;39
1527;44;33
1528;59;38
1529;38;39
1530;56;37
1531;46;35
1532;52;39
1533;52;34
1534;51;23
1535;60;29
1536;55;25
1537;46;25
1538;55;34
1539;55;40
1540;45;37
1541;37;24
1542;65;31
1543;47;39
1544;56;33
1545;36;36
1546;45;30
1547;43;27
1548;44;26
1549;50;33
1550;53;31
1551;53;27
1552;54;27
1553;40;26
1554;44;24
1555;48;34
1556;37;27
1557;46;26
1558;49;24
1559;51;30
1560;44;33
1561;42;24
1562;55;27
1563;36;28
1564;43;39
1565;47;25
1566;68;33
1567;46;34
1568;43;31
1569;51;39
1570;59;28
1571;36;28
1572;47;43
1573;37;33
1574;40;40
1575;52;45
1576;46;24
1577;42;33
1578;56;32
1579;46;19
1580;54;34
1581;54;28
1582;47;37
1583;46;29
1584;46;33
1585;48;30
1586;42;31
1587;56;24
1588;44;34
1589;41;26
1590;45;26
1591;44;28
1592;54;25
1593;52;30
1594;52;28
1595;49;32
1596;53;38
1597;44;38
1598;55;27
1599;41;39
1600;52;28
1601;47;31
1602;44;29
1603;55;25
1604;43;32
1605;36;28
1606;47;25
1607;44;25
1608;43;21
1609;40;39
1610;48;32
1611;48;30
1612;42;26
1613;38;29
1614;59;32
1615;41;24
1616;44;25
1617;43;21
1618;48;33
1619;47;26
1620;45;50
1621;44;37
1622;45;28
1623;33;31
1624;40;24
1625;37;26
1626;42;31
1627;40;30
1628;42;36
1629;41;25
1630;45;32
1631;37;31
1632;33;18
1633;48;38
1634;47;35
1635;50;42
1636;42;42
1637;38;40
1638;47;29
1639;30;37
1640;57;36
1641;48;35
1642;40;38
1643;42;29
1644;50;25
1645;34;36
1646;51;27
1647;46;31
1648;37;37
1649;39;19
1650;41;33
1651;47;13
1652;36;32
1653;37;27
1654;35;28
1655;38;36
1656;32;31
1657;45;30
1658;40;24
1659;39;31
1660;34;24
1661;29;25
1662;46;22
1663;46;32
1664;41;33
1665;35;29
1666;43;30
1667;39;39
1668;35;35
1669;46;28
1670;42;31
1671;41;26
1672;38;35
1673;38;28
1674;30;33
1675;49;22
1676;47;33
1677;26;25
1678;40;35
1679;35;30
1680;34;36
1681;51;25
1682;34;22
1683;48;27
1684;46;33
1685;34;21
1686;40;24
1687;38;32
1688;43;22
1689;44;15
1690;49;29
1691;29;39
1692;50;33
1693;40;29
1694;53;27
1695;33;27
1696;26;31
1697;34;34
1698;42;32
1699;41;38
1700;50;47
1701;41;34
1702;43;19
1703;45;28
1704;43;24
1705;34;31
1706;39;23
1707;41;40
1708;49;39
1709;38;27
1710;43;25
1711;46;22
1712;31;30
1713;40;35
1714;38;27
1715;26;37
1716;46;36
1717;32;30
1718;40;29
1719;34;32
1720;30;44
1721;29;23
1722;39;30
1723;45;28
1724;34;28
1725;37;29
1726;37;32
1727;38;40
1728;46;26
1729;42;28
1730;36;35
1731;39;31
1732;34;34
1733;43;40
1734;43;31
1735;35;24
1736;41;31
1737;40;26
1738;36;37
1739;36;26
1740;44;38
1741;39;30
1742;52;28
1743;40;33
1744;22;27
1745;28;29
1746;36;32
1747;47;30
1748;39;31
1749;30;27
1750;33;31
1751;35;31
1752;25;34
1753;28;29
1754;40;32
1755;33;30
1756;54;19
1757;29;24
1758;30;28
1759;30;27
1760;39;29
1761;35;27
1762;35;23
1763;38;26
1764;42;24
1765;31;26
1766;38;28
1767;42;29
1768;25;30
1769;30;35
1770;30;20
1771;35;26
1772;34;22
1773;39;37
1774;36;25
1775;27;24
1776;39;21
1777;41;32
1778;39;27
1779;29;24
1780;38;26
1781;38;31
1782;36;23
1783;34;20
1784;35;26
1785;43;20
1786;43;25
1787;26;38
1788;41;31
1789;33;27
1790;31;35
1791;33;23
1792;42;30
1793;33;29
1794;36;23
1795;34;34
1796;28;33
1797;26;34
1798;29;23
1799;33;19
1800;44;23
1801;40;21
1802;26;41
1803;39;23
1804;35;28
1805;38;27
1806;42;27
1807;36;18
1808;32;21
1809;38;31
1810;30;31
1811;34;25
1812;37;28
1813;40;26
1814;36;39
1815;31;25
1816;28;28
1817;31;17
1818;32;31
1819;33;29
1820;31;29
1821;33;23
1822;34;27
1823;31;26
1824;32;17
1825;32;24
1826;36;34
1827;44;16
1828;28;25
1829;30;26
1830;31;32
1831;37;31
1832;43;27
1833;20;22
1834;38;20
1835;33;24
1836;29;33
1837;35;15
1838;35;27
1839;22;26
1840;42;35
1841;44;21
1842;29;29
1843;23;21
1844;36;31
1845;32;34
1846;28;27
1847;30;28
1848;40;30
1849;37;25
1850;39;25
1851;21;18
1852;37;21
1853;22;23
1854;36;25
1855;20;29
1856;36;21
1857;32;32
1858;34;28
1859;32;23
1860;40;24
1861;33;23
1862;29;29
1863;19;28
1864;38;20
1865;29;32
1866;34;24
1867;43;30
1868;31;36
1869;29;28
1870;30;28
1871;37;25
1872;23;29
1873;34;32
1874;29;29
1875;28;22
1876;37;28
1877;28;34
1878;30;33
1879;20;27
1880;34;32
1881;33;29
1882;32;32
1883;33;21
1884;34;18
1885;37;29
1886;24;30
1887;35;30
1888;26;24
1889;32;28
1890;32;36
1891;32;33
1892;27;30
1893;24;24
1894;44;22
1895;34;27
1896;33;29
1897;18;22
1898;39;32
1899;37;17
1900;21;28
1901;47;20
1902;21;34
1903;41;21
1904;30;37
1905;25;24
1906;30;23
1907;38;25
1908;32;21
1909;26;18
1910;38;23
1911;40;39
1912;35;32
1913;31;22
1914;32;27
1915;29;23
1916;32;28
1917;23;29
1918;27;19
1919;31;26
1920;39;15
1921;34;37
1922;34;28
1923;28;33
1924;28;26
1925;36;20
1926;28;26
1927;32;22
1928;29;20
1929;36;25
1930;25;27
1931;36;34
1932;38;22
1933;23;24
1934;39;31
1935;26;21
1936;20;31
1937;25;27
1938;26;28
1939;26;25
1940;23;29
1941;29;23
1942;43;28
1943;28;17
1944;26;30
1945;33;27
1946;28;26
1947;34;24
1948;22;24
1949;18;21
1950;26;21
1951;27;25
1952;28;25
1953;28;19
1954;31;22
1955;26;27
1956;30;34
1957;33;24
1958;30;30
1959;39;24
1960;30;32
1961;27;26
1962;23;21
1963;30;22
1964;31;23
1965;27;28
1966;35;33
1967;30;23
1968;32;27
1969;23;23
1970;28;25
1971;30;24
1972;27;26
1973;21;16
1974;33;30
1975;31;15
1976;27;27
1977;23;29
1978;24;22
1979;25;23
1980;27;22
1981;34;27
1982;30;25
1983;29;22
1984;30;28
1985;28;29
1986;24;25
1987;27;30
1988;25;16
1989;22;33
1990;23;19
1991;33;19
1992;30;24
1993;24;38
1994;25;27
1995;21;23
1996;27;29
1997;30;21
1998;40;31
1999;24;24
2000;32;25
2001;31;23
2002;22;27
2003;23;27
2004;32;32
2005;20;31
2006;26;28
2007;23;21
2008;25;30
2009;30;24
2010;26;20
2011;27;22
2012;19;23
2013;18;27
2014;22;21
2015;28;19
2016;29;25
2017;21;33
2018;30;27
2019;27;21
2020;26;22
2021;26;17
2022;22;31
2023;27;28
2024;27;22
2025;28;24
2026;24;22
2027;29;29
2028;32;27
2029;40;19
2030;29;30
2031;27;20
2032;27;30
2033;21;24
2034;30;29
2035;28;29
2036;20;19
2037;26;41
2038;31;20
2039;25;18
2040;26;14
2041;23;24
2042;20;15
2043;27;27
2044;26;30
2045;18;27
2046;36;21
2047;0;0
