Name:;AKTUELL
Bemerkung:;

Messzeit Spektrum (s):;3600
Messzeitpunkt:;04.02.2021 12:54:03

Messzeit Nullspektrum (s):;3600
Messzeitpunkt:;04.02.2021 11:29:10

Verstärkung:;7.097
Hochspannung:;870

Kalibrierfaktor:;0.46111

Offset:;3

;Spektrum;Nullspektrum
Kanal;Impulse;Impulse
560;17431;51
561;16782;37
562;17072;49
563;16530;48
564;17169;41
565;16365;51
566;17096;44
567;16418;45
568;16737;43
569;16293;48
570;16898;45
571;16432;38
572;17351;45
573;16412;57
574;16954;52
575;16189;56
576;16802;47
577;16296;50
578;16737;44
579;16334;33
580;16706;49
581;16354;59
582;16752;39
583;16297;47
584;16671;37
585;16170;41
586;16815;55
587;16211;40
588;17144;45
589;16173;40
590;16629;41
591;16296;44
592;16690;40
593;15829;43
594;16538;47
595;15977;40
596;15852;36
597;15749;49
598;16532;44
599;15996;36
600;16311;36
601;15694;40
602;16099;56
603;15518;42
604;15414;46
605;15674;42
606;15739;39
607;15257;37
608;14085;40
609;15287;45
610;15668;44
611;15123;41
612;15222;35
613;14861;44
614;15153;52
615;14709;29
616;15236;48
617;14436;55
618;15111;47
619;14430;56
620;14968;44
621;14038;56
622;14387;33
623;13971;31
624;14358;37
625;13539;49
626;14122;45
627;13204;38
628;13748;43
629;13240;36
630;13707;49
631;13090;41
632;13423;37
633;13038;37
634;13244;53
635;13064;43
636;13135;43
637;12635;29
638;12883;43
639;12761;44
640;12839;50
641;12433;43
642;12617;53
643;12290;38
644;12264;37
645;11994;40
646;12305;44
647;11798;43
648;12284;35
649;11861;36
650;12118;40
651;11996;33
652;12239;35
653;11532;53
654;12068;41
655;11387;35
656;11781;46
657;11563;50
658;11846;46
659;11609;45
660;11488;35
661;11396;41
662;11820;53
663;11405;42
664;12040;39
665;11415;34
666;11851;30
667;11529;45
668;11446;42
669;11665;45
670;12008;45
671;11558;43
672;11231;46
673;11696;39
674;11955;39
675;11719;36
676;11933;40
677;11753;43
678;12113;46
679;11968;59
680;12164;43
681;12053;39
682;12538;41
683;12231;54
684;12915;38
685;12195;42
686;12795;49
687;12583;35
688;12876;37
689;12594;44
690;12848;38
691;12491;44
692;13167;50
693;12743;37
694;13211;33
695;12955;37
696;13413;32
697;12923;43
698;13497;47
699;13427;32
700;13897;35
701;13153;44
702;13674;40
703;13483;46
704;14015;46
705;13578;35
706;13732;43
707;13669;50
708;13850;38
709;13747;39
710;14083;59
711;13652;31
712;14147;45
713;13954;36
714;14238;46
715;13743;49
716;14536;47
717;13618;40
718;14444;47
719;13634;33
720;14141;55
721;13706;46
722;14318;35
723;13671;36
724;13541;41
725;13308;44
726;13736;46
727;13398;29
728;13841;31
729;13219;40
730;13523;44
731;13207;35
732;13246;41
733;12758;32
734;13190;46
735;12569;36
736;11217;33
737;12277;39
738;12735;39
739;12111;40
740;12129;38
741;11958;47
742;12149;36
743;11581;48
744;11731;31
745;11121;37
746;11341;56
747;11093;53
748;11343;48
749;10356;35
750;10903;34
751;10193;43
752;10335;44
753;9825;45
754;9935;35
755;9405;29
756;9343;42
757;9135;28
758;9054;39
759;8606;37
760;8631;37
761;8294;48
762;8289;45
763;7717;35
764;7976;35
765;7369;35
766;7469;39
767;6885;34
768;7033;41
769;6662;53
770;6659;45
771;6261;50
772;6056;39
773;5760;46
774;5861;41
775;5563;42
776;5623;43
777;5338;45
778;5047;43
779;4740;43
780;5024;53
781;4507;53
782;4527;42
783;4279;34
784;4319;32
785;3951;36
786;3971;41
787;3683;33
788;3587;57
789;3545;32
790;3474;34
791;3218;37
792;3232;39
793;3057;33
794;3112;44
795;2813;42
796;2727;43
797;2611;36
798;2600;43
799;2516;37
800;2164;48
801;2312;44
802;2340;36
803;2205;52
804;2174;40
805;2085;49
806;1984;47
807;1916;33
808;1947;43
809;1794;36
810;1766;38
811;1612;25
812;1692;41
813;1483;43
814;1654;35
815;1551;41
816;1543;42
817;1467;38
818;1371;37
819;1316;40
820;1353;37
821;1251;36
822;1246;36
823;1266;48
824;1225;43
825;1128;40
826;1121;36
827;1086;41
828;1130;44
829;1103;32
830;1059;39
831;1028;21
832;1030;34
833;1011;48
834;970;40
835;946;51
836;955;46
837;969;41
838;930;37
839;918;29
840;930;35
841;904;30
842;921;43
843;856;38
844;905;40
845;884;44
846;873;32
847;868;43
848;838;33
849;793;39
850;848;40
851;840;36
852;834;39
853;798;38
854;803;46
855;793;29
856;824;31
857;735;28
858;807;32
859;764;43
860;780;36
861;815;37
862;791;51
863;722;27
864;772;35
865;750;33
866;755;45
867;704;34
868;720;36
869;718;47
870;699;30
871;738;33
872;730;40
873;705;37
874;759;41
875;748;28
876;772;44
877;701;38
878;721;47
879;702;38
880;728;42
881;727;32
882;688;34
883;656;37
884;704;35
885;672;34
886;672;34
887;677;34
888;730;38
889;738;28
890;645;36
891;678;53
892;686;32
893;674;47
894;694;31
895;655;39
896;706;29
897;668;33
898;649;37
899;676;36
900;628;31
901;709;33
902;659;40
903;627;35
904;624;37
905;646;38
906;619;45
907;608;55
908;642;36
909;588;29
910;636;37
911;626;38
912;632;43
913;594;46
914;600;36
915;629;34
916;560;30
917;596;44
918;583;38
919;531;46
920;594;38
921;573;29
922;589;42
923;556;38
924;569;46
925;607;40
926;566;35
927;542;29
928;538;39
929;541;43
930;530;39
931;499;34
932;527;43
933;525;32
934;508;29
935;514;34
936;546;51
937;490;33
938;502;40
939;472;43
940;523;39
941;483;36
942;508;33
943;408;41
944;504;40
945;471;40
946;497;33
947;503;33
948;447;39
949;430;38
950;474;36
951;417;26
952;440;41
953;443;26
954;463;32
955;407;44
956;448;32
957;407;36
958;411;36
959;431;39
960;446;37
961;418;31
962;413;35
963;401;30
964;397;40
965;397;47
966;400;41
967;422;36
968;372;45
969;369;23
970;384;37
971;326;29
972;343;31
973;325;30
974;321;37
975;321;25
976;363;39
977;340;46
978;302;44
979;296;40
980;319;26
981;304;44
982;308;37
983;303;32
984;298;33
985;305;26
986;313;39
987;289;34
988;273;39
989;289;41
990;293;49
991;246;36
992;250;39
993;259;36
994;243;30
995;266;32
996;268;30
997;248;42
998;251;45
999;288;30
1000;270;46
1001;264;25
1002;272;40
1003;220;35
1004;235;36
1005;242;36
1006;224;36
1007;248;34
1008;235;38
1009;236;29
1010;221;32
1011;210;36
1012;221;40
1013;221;26
1014;219;36
1015;214;33
1016;227;34
1017;185;28
1018;211;48
1019;186;34
1020;202;35
1021;223;39
1022;193;30
1023;200;41
1024;194;36
1025;184;38
1026;204;33
1027;191;30
1028;200;43
1029;207;34
1030;176;48
1031;177;29
1032;188;31
1033;186;29
1034;190;41
1035;208;37
1036;199;47
1037;187;43
1038;189;33
1039;198;34
1040;164;50
1041;171;30
1042;202;33
1043;162;41
1044;173;34
1045;177;29
1046;193;30
1047;164;45
1048;165;32
1049;163;35
1050;165;36
1051;146;44
1052;151;35
1053;162;43
1054;183;36
1055;150;40
1056;146;43
1057;158;40
1058;157;39
1059;159;37
1060;171;35
1061;168;39
1062;159;38
1063;159;44
1064;156;28
1065;171;36
1066;147;38
1067;150;43
1068;147;39
1069;142;35
1070;145;38
1071;154;34
1072;147;42
1073;158;36
1074;146;37
1075;148;35
1076;111;43
1077;127;35
1078;170;34
1079;132;35
1080;145;24
1081;135;43
1082;145;44
1083;136;32
1084;146;44
1085;132;55
1086;146;39
1087;117;41
1088;126;39
1089;152;41
1090;125;42
1091;124;27
1092;90;31
1093;133;45
1094;137;35
1095;121;43
1096;130;39
1097;111;34
1098;109;39
1099;130;40
1100;132;34
1101;123;40
1102;115;29
1103;114;39
1104;115;47
1105;104;51
1106;126;45
1107;129;35
1108;99;28
1109;135;28
1110;121;38
1111;137;46
1112;113;38
1113;105;37
1114;112;22
1115;123;37
1116;122;44
1117;110;32
1118;99;39
1119;100;37
1120;104;38
1121;131;38
1122;112;34
1123;139;31
1124;125;37
1125;95;33
1126;123;34
1127;113;48
1128;121;32
1129;117;38
1130;92;51
1131;115;37
1132;126;35
1133;105;42
1134;92;45
1135;90;39
1136;109;40
1137;93;21
1138;93;36
1139;117;22
1140;98;46
1141;104;32
1142;102;41
1143;94;31
1144;106;37
1145;96;39
1146;104;36
1147;104;39
1148;109;38
1149;88;32
1150;97;38
1151;105;44
1152;102;38
1153;99;38
1154;106;45
1155;107;34
1156;94;41
1157;109;27
1158;110;35
1159;106;34
1160;101;39
1161;90;32
1162;102;39
1163;86;35
1164;97;35
1165;95;28
1166;98;31
1167;90;37
1168;102;27
1169;98;36
1170;85;25
1171;90;32
1172;81;39
1173;91;41
1174;89;47
1175;85;49
1176;89;37
1177;85;35
1178;87;39
1179;101;31
1180;86;37
1181;98;27
1182;91;34
1183;94;46
1184;84;32
1185;82;30
1186;81;28
1187;98;28
1188;89;34
1189;63;36
1190;92;39
1191;72;28
1192;79;33
1193;82;40
1194;81;26
1195;72;44
1196;70;40
1197;71;34
1198;86;40
1199;74;32
1200;85;35
1201;72;32
1202;78;34
1203;69;55
1204;88;32
1205;82;25
1206;74;36
1207;70;31
1208;76;34
1209;79;28
1210;63;45
1211;45;34
1212;72;36
1213;62;36
1214;73;35
1215;71;43
1216;64;36
1217;68;38
1218;63;35
1219;59;31
1220;62;32
1221;70;36
1222;69;26
1223;73;25
1224;69;34
1225;58;42
1226;68;33
1227;68;41
1228;55;23
1229;54;44
1230;67;48
1231;62;34
1232;62;34
1233;47;39
1234;78;36
1235;65;28
1236;49;30
1237;49;42
1238;66;38
1239;55;27
1240;68;39
1241;52;35
1242;53;35
1243;50;30
1244;50;48
1245;58;29
1246;65;29
1247;44;30
1248;48;33
1249;62;41
1250;77;35
1251;52;35
1252;61;38
1253;51;37
1254;45;40
1255;38;37
1256;67;35
1257;51;35
1258;55;42
1259;49;42
1260;64;42
1261;59;40
1262;43;28
1263;48;40
1264;54;39
1265;50;38
1266;48;33
1267;56;34
1268;45;37
1269;55;40
1270;44;40
1271;51;34
1272;51;30
1273;42;35
1274;45;38
1275;62;29
1276;65;48
1277;39;29
1278;41;27
1279;58;31
1280;45;43
1281;49;26
1282;53;28
1283;55;36
1284;40;41
1285;51;37
1286;51;30
1287;52;33
1288;44;36
1289;46;35
1290;50;29
1291;45;34
1292;46;31
1293;37;41
1294;41;28
1295;40;27
1296;37;27
1297;48;38
1298;45;34
1299;39;46
1300;41;34
1301;21;27
1302;53;36
1303;42;31
1304;45;32
1305;46;42
1306;51;35
1307;47;43
1308;43;29
1309;40;34
1310;36;34
1311;31;36
1312;48;43
1313;37;27
1314;41;34
1315;36;29
1316;43;34
1317;44;42
1318;47;25
1319;43;28
1320;43;46
1321;46;23
1322;45;42
1323;43;34
1324;53;33
1325;33;47
1326;41;53
1327;45;38
1328;39;35
1329;39;32
1330;43;27
1331;33;25
1332;41;27
1333;41;38
1334;56;31
1335;41;36
1336;47;33
1337;35;37
1338;41;39
1339;43;29
1340;34;36
1341;35;31
1342;48;34
1343;37;26
1344;45;34
1345;39;43
1346;34;35
1347;26;22
1348;31;34
1349;35;35
1350;41;34
1351;41;31
1352;34;20
1353;44;28
1354;38;37
1355;32;23
1356;51;32
1357;40;39
1358;44;37
1359;42;29
1360;47;34
1361;37;27
1362;47;45
1363;33;39
1364;35;32
1365;32;20
1366;44;40
1367;38;31
1368;37;34
1369;44;35
1370;37;31
1371;31;31
1372;32;42
1373;34;26
1374;35;39
1375;39;35
1376;38;46
1377;41;24
1378;38;45
1379;33;32
1380;45;32
1381;31;30
1382;41;35
1383;40;25
1384;42;33
1385;37;36
1386;42;31
1387;46;31
1388;41;43
1389;41;44
1390;36;32
1391;29;28
1392;39;36
1393;43;30
1394;35;38
1395;42;34
1396;46;29
1397;38;27
1398;36;36
1399;41;27
1400;35;23
1401;35;37
1402;40;29
1403;46;24
1404;42;40
1405;33;29
1406;38;34
1407;34;28
1408;32;29
1409;41;43
1410;38;35
1411;36;36
1412;47;26
1413;37;29
1414;47;42
1415;39;24
1416;32;36
1417;44;48
1418;48;27
1419;40;32
1420;30;36
1421;28;38
1422;32;28
1423;34;25
1424;35;34
1425;30;23
1426;40;22
1427;31;27
1428;44;40
1429;25;21
1430;44;35
1431;36;44
1432;38;24
1433;46;34
1434;32;45
1435;32;33
1436;33;34
1437;35;36
1438;46;37
1439;37;29
1440;37;32
1441;27;29
1442;23;33
1443;33;37
1444;34;34
1445;34;31
1446;35;23
1447;37;38
1448;39;38
1449;33;29
1450;28;29
1451;37;29
1452;38;24
1453;39;35
1454;36;34
1455;29;35
1456;33;37
1457;34;26
1458;28;26
1459;42;25
1460;41;26
1461;29;33
1462;37;40
1463;20;45
1464;49;33
1465;31;36
1466;37;36
1467;29;37
1468;40;24
1469;34;33
1470;36;19
1471;38;30
1472;34;29
1473;35;29
1474;23;29
1475;45;33
1476;34;29
1477;26;39
1478;33;40
1479;32;34
1480;29;30
1481;37;33
1482;30;35
1483;35;24
1484;30;38
1485;32;39
1486;31;24
1487;30;29
1488;40;40
1489;35;37
1490;30;34
1491;39;31
1492;21;32
1493;27;30
1494;26;48
1495;23;27
1496;29;38
1497;32;33
1498;35;43
1499;41;26
1500;31;28
1501;28;31
1502;35;33
1503;22;27
1504;29;26
1505;30;26
1506;37;27
1507;35;32
1508;28;28
1509;39;45
1510;25;29
1511;24;39
1512;33;27
1513;40;24
1514;41;33
1515;32;29
1516;42;33
1517;33;27
1518;32;32
1519;33;26
1520;27;37
1521;33;28
1522;40;30
1523;36;27
1524;34;21
1525;38;40
1526;34;30
1527;26;35
1528;35;39
1529;41;29
1530;26;25
1531;28;31
1532;30;37
1533;30;32
1534;21;32
1535;36;40
1536;29;31
1537;35;35
1538;37;31
1539;29;25
1540;30;29
1541;25;30
1542;37;28
1543;27;22
1544;33;39
1545;37;30
1546;34;24
1547;29;40
1548;31;27
1549;34;33
1550;31;33
1551;34;35
1552;31;27
1553;33;19
1554;28;21
1555;26;29
1556;36;38
1557;36;29
1558;34;29
1559;34;37
1560;34;28
1561;30;43
1562;26;33
1563;26;22
1564;26;39
1565;21;29
1566;33;32
1567;30;28
1568;30;33
1569;36;30
1570;27;30
1571;36;27
1572;25;40
1573;29;35
1574;22;28
1575;38;23
1576;27;36
1577;25;26
1578;28;35
1579;27;25
1580;30;25
1581;31;37
1582;30;37
1583;33;32
1584;26;25
1585;46;32
1586;43;34
1587;32;36
1588;26;34
1589;29;29
1590;27;25
1591;28;23
1592;30;34
1593;32;34
1594;24;26
1595;32;29
1596;34;27
1597;22;27
1598;32;24
1599;25;28
1600;32;30
1601;35;25
1602;37;28
1603;24;26
1604;25;30
1605;21;34
1606;34;21
1607;34;35
1608;40;34
1609;36;28
1610;32;26
1611;29;31
1612;20;30
1613;36;28
1614;28;36
1615;28;31
1616;35;29
1617;31;32
1618;31;32
1619;31;40
1620;34;20
1621;28;41
1622;24;30
1623;32;32
1624;31;33
1625;16;30
1626;33;37
1627;27;28
1628;30;23
1629;29;29
1630;25;29
1631;26;35
1632;21;33
1633;25;37
1634;27;25
1635;32;30
1636;36;21
1637;30;39
1638;37;36
1639;39;23
1640;30;31
1641;38;33
1642;34;32
1643;25;35
1644;19;50
1645;31;33
1646;44;40
1647;33;29
1648;21;31
1649;26;30
1650;28;28
1651;30;18
1652;18;33
1653;31;37
1654;27;30
1655;24;29
1656;32;36
1657;41;20
1658;45;34
1659;29;32
1660;28;17
1661;24;23
1662;32;25
1663;36;29
1664;29;34
1665;34;34
1666;33;26
1667;26;29
1668;28;36
1669;23;39
1670;30;35
1671;36;36
1672;33;31
1673;29;29
1674;27;45
1675;22;23
1676;27;24
1677;33;28
1678;28;37
1679;36;24
1680;29;29
1681;32;29
1682;29;23
1683;23;43
1684;32;12
1685;20;26
1686;20;23
1687;21;25
1688;28;26
1689;23;30
1690;23;32
1691;29;23
1692;27;37
1693;30;30
1694;33;33
1695;22;21
1696;30;32
1697;25;38
1698;30;33
1699;34;31
1700;29;38
1701;24;28
1702;36;29
1703;18;24
1704;39;35
1705;38;25
1706;28;20
1707;28;31
1708;27;25
1709;27;27
1710;30;25
1711;31;39
1712;19;25
1713;30;32
1714;27;30
1715;21;27
1716;35;37
1717;25;24
1718;33;25
1719;31;30
1720;23;30
1721;30;34
1722;28;27
1723;27;25
1724;26;29
1725;30;23
1726;28;29
1727;19;27
1728;32;29
1729;29;27
1730;31;30
1731;29;23
1732;24;28
1733;27;29
1734;27;21
1735;36;26
1736;28;41
1737;25;28
1738;35;28
1739;27;24
1740;19;21
1741;37;26
1742;42;35
1743;24;31
1744;28;34
1745;32;34
1746;33;33
1747;30;31
1748;28;42
1749;33;28
1750;19;29
1751;26;26
1752;22;29
1753;30;27
1754;30;29
1755;18;27
1756;23;27
1757;24;22
1758;22;50
1759;24;33
1760;29;22
1761;22;28
1762;29;28
1763;27;34
1764;24;30
1765;28;29
1766;25;22
1767;22;26
1768;20;39
1769;21;26
1770;25;27
1771;30;27
1772;28;24
1773;24;26
1774;30;30
1775;29;33
1776;22;29
1777;33;14
1778;29;35
1779;29;29
1780;28;22
1781;20;31
1782;21;27
1783;20;30
1784;35;21
1785;25;23
1786;24;18
1787;20;31
1788;30;28
1789;27;27
1790;31;30
1791;26;27
1792;38;22
1793;34;34
1794;25;40
1795;25;35
1796;30;27
1797;27;31
1798;27;20
1799;26;32
1800;34;34
1801;30;27
1802;29;33
1803;29;28
1804;17;33
1805;18;23
1806;29;28
1807;37;36
1808;26;22
1809;20;22
1810;32;26
1811;30;22
1812;37;17
1813;24;32
1814;25;32
1815;28;27
1816;29;32
1817;32;25
1818;21;25
1819;34;15
1820;30;29
1821;23;35
1822;29;20
1823;19;19
1824;23;39
1825;25;20
1826;31;30
1827;29;39
1828;27;34
1829;30;29
1830;28;33
1831;21;34
1832;27;31
1833;23;31
1834;23;23
1835;30;31
1836;33;38
1837;37;22
1838;27;25
1839;26;20
1840;26;20
1841;20;23
1842;35;39
1843;28;26
1844;29;21
1845;23;22
1846;23;33
1847;20;23
1848;29;29
1849;30;30
1850;25;24
1851;21;28
1852;19;31
1853;35;32
1854;39;24
1855;19;25
1856;23;32
1857;27;25
1858;22;32
1859;31;19
1860;21;32
1861;34;25
1862;25;24
1863;26;28
1864;36;26
1865;17;22
1866;16;29
1867;30;25
1868;31;15
1869;27;21
1870;25;22
1871;28;30
1872;18;20
1873;18;18
1874;30;24
1875;29;27
1876;23;25
1877;25;13
1878;18;20
1879;28;24
1880;21;25
1881;25;24
1882;31;21
1883;24;23
1884;26;33
1885;22;30
1886;27;25
1887;24;21
1888;25;24
1889;18;25
1890;28;33
1891;29;20
1892;21;25
1893;27;18
1894;22;22
1895;42;25
1896;31;26
1897;27;24
1898;23;20
1899;25;30
1900;38;27
1901;27;36
1902;27;23
1903;32;30
1904;24;29
1905;25;26
1906;36;34
1907;29;30
1908;22;29
1909;35;27
1910;24;28
1911;24;30
1912;30;33
1913;28;27
1914;37;29
1915;20;27
1916;25;29
1917;22;27
1918;18;27
1919;19;22
1920;18;28
1921;31;25
1922;30;24
1923;28;25
1924;24;29
1925;25;22
1926;21;20
1927;28;26
1928;33;26
1929;18;28
1930;19;36
1931;29;30
1932;29;27
1933;22;24
1934;29;31
1935;30;25
1936;33;32
1937;24;30
1938;31;25
1939;21;25
1940;26;31
1941;23;26
1942;23;26
1943;26;25
1944;21;19
1945;22;32
1946;19;24
1947;32;30
1948;25;35
